0.0,0.0
0.0,0.0
0.0,0.0
0.0022,0.00439926531974776
0.0207,0.015586513206596079
0.0666,0.023190907309076587
0.15270000000000003,0.03530115744804577
0.26530000000000004,0.04648134197196927
0.3768,0.04681534756548079
0.4968,0.05106699897035642
0.5944999999999999,0.051313553843802394
0.6919,0.05461888155411297
0.7723,0.04315476026272576
0.8381000000000001,0.035723262940995676
0.8906999999999999,0.034060403860070594
0.9322000000000001,0.02245444321736834
0.9538999999999999,0.02187637441569688
0.9693999999999999,0.016006311886315985
0.9840000000000001,0.013408876902931882
0.9891,0.010645338525534663
0.9953,0.006428314889862848
0.9957,0.006552815726036709
0.9986000000000002,0.003765875486765091
0.9992,0.0027265992434429096
0.9995000000000002,0.002190429135575905
0.9998,0.001407052941362898
0.9999000000000001,0.001000000000000001
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
