1.0,0.0
1.0,0.0
1.0,0.0
0.9999000000000001,0.0010000000000000009
0.9995,0.002611164839335469
0.9969,0.005448565745851722
0.9936999999999999,0.007996842811353433
0.986,0.011281521496355335
0.9726,0.016182045169217216
0.9498000000000001,0.021694853460363955
0.9240999999999999,0.027083671326562277
0.8963999999999999,0.030830917186250795
0.8572,0.03238281125298521
0.8101999999999999,0.034930811845154924
0.7555000000000001,0.046588137389839336
0.7018000000000001,0.046479712094242114
0.6387999999999999,0.04948788240620632
0.5789,0.043132284189385785
0.5165,0.045668436152402465
0.45659999999999995,0.046865808863221815
0.3886999999999999,0.0457850710087112
0.33380000000000004,0.05159633531736356
0.2844,0.04537876511356741
0.2278,0.03764748774265467
0.18840000000000004,0.0399676636972208
0.1502,0.03561806374083893
0.11880000000000003,0.03242022065117243
0.0962,0.0332052083051117
0.0701,0.02328978620370186
0.05750000000000001,0.02591263488078058
0.0411,0.019010629668794257
0.0304,0.014901698093190792
0.023500000000000007,0.014728176802279088
0.0183,0.013337499349161706
0.0106,0.01003227116093184
0.0072,0.008770934552788143
0.0067,0.007792122414154678
0.0031,0.0056309031875064865
0.0033,0.005514901759246616
0.0026,0.00543464382782842
0.0013,0.003379976689896311
0.0016,0.003949172013974524
0.0005,0.002611164839335468
0.0005,0.002190429135575903
0.0005,0.002190429135575903
0.0003,0.0017144660799776527
0.0,0.0
0.0001,0.001
0.0002,0.0014070529413628971
0.0002,0.001407052941362897
