0.01	0.0008030708005727441
0.015	0.0011927136310688996
0.02	0.0015754718933846642
0.025	0.0019517370966654895
0.03	0.0023217955067573507
0.035	0.002685870858815979
0.04	0.0030441456613000775
0.045	0.0033967733197153576
0.05	0.0037438856710412787
0.055	0.0040855979730845555
0.06	0.0044220123715548185
0.065	0.004753220402379491
0.07	0.0050793048539041034
0.075	0.005400341188241503
0.08	0.005716398649455249
0.085	0.00602754114338764
0.09	0.0063338279472059
0.095	0.0066353142894857225
0.1	0.0069320518301829795
0.105	0.007224089062023003
0.11	0.007511471649380726
0.115	0.007794242716841593
0.12	0.008072443096819372
0.125	0.008346111543534889
0.13	0.008615284919111635
0.135	0.00887999835637215
0.14	0.009140285402020859
0.145	0.00939617814320323
0.15	0.009647707319886433
0.155	0.009894902425076305
0.16	0.0101377917945425
0.165	0.010376402687448126
0.17	0.010610761359057107
0.175	0.010840893126510721
0.18	0.011066822428515513
0.185	0.011288572879661644
0.19	0.011506167319988455
0.195	0.011719627860328628
0.2	0.01192897592389066
0.205	0.01213423228447894
0.21	0.012335417101699546
0.215	0.012532549953456287
0.22	0.012725649866004381
0.225	0.012914735341797165
0.23	0.01309982438533379
0.235	0.013280934527192203
0.24	0.013458082846410984
0.245	0.013631285991365863
0.25	0.013800560199271044
0.255	0.013965921314421896
0.26	0.014127384805283458
0.265	0.01428496578051882
0.27	0.014438679004042027
0.275	0.014588538909171968
0.28	0.014734559611956483
0.285	0.014876754923729345
0.29	0.015015138362957084
0.295	0.015149723166427456
0.3	0.015280522299826764
0.305	0.015407548467749098
0.31	0.015530814123176901
0.315	0.01565033147646889
0.32	0.015766112503888433
0.325	0.015878168955702706
0.33	0.015986512363880552
0.335	0.016091154049414767
0.34	0.01619210512929246
0.345	0.016289376523135408
0.35	0.016382978959530562
0.355	0.016472922982069465
0.36	0.016559218955113843
0.365	0.0166418770693035
0.37	0.016720907346821363
0.375	0.016796319646429587
0.38	0.01686812366828959
0.385	0.016936328958578023
0.39	0.017000944913909907
0.395	0.017061980785579273
0.4	0.017119445683627214
0.405	0.017173348580746293
0.41	0.017223698316029965
0.415	0.017270503598574925
0.42	0.017313773010943858
0.425	0.017353515012495664
0.43	0.017389737942589658
0.435	0.01742245002367001
0.44	0.017451659364236153
0.445	0.017477373961704713
0.45	0.017499601705168025
0.455	0.017518350378054128
0.46	0.017533627660692813
0.465	0.017545441132792
0.47	0.017553798275828536
0.475	0.017558706475357237
0.48	0.017560173023241817
0.485	0.017558205119811165
0.49	0.017552809875944122
0.495	0.017543994315085954
0.5	0.017531765375199355
0.505	0.017516129910652746
0.51	0.01749709469404853
0.515	0.01747466641799375
0.52	0.01744885169681549
0.525	0.017419657068223314
0.53	0.017387088994920873
0.535	0.01735115386616857
0.54	0.017311857999299417
0.545	0.017269207641189777
0.55	0.017223208969686703
0.555	0.0171738680949937
0.56	0.017121191061016318
0.565	0.01706518384666917
0.57	0.017005852367145836
0.575	0.016943202475152956
0.58	0.016877239962109877
0.585	0.016807970559315072
0.59	0.016735399939080586
0.595	0.016659533715835565
0.6	0.01658037744720002
0.605	0.0164979366350299
0.61	0.016412216726434357
0.615	0.01632322311476631
0.62	0.016230961140587103
0.625	0.01613543609260624
0.63	0.016036653208596912
0.635	0.015934617676288256
0.64	0.015829334634235047
0.645	0.015720809172665565
0.65	0.01560904633430835
0.655	0.015494051115198597
0.66	0.015375828465464722
0.665	0.015254383290095855
0.67	0.015129720449690773
0.675	0.015001844761188937
0.68	0.01487076099858408
0.685	0.014736473893621033
0.69	0.014598988136476174
0.695	0.014458308376422063
0.7	0.014314439222476737
0.705	0.014167385244038109
0.71	0.01401715097150396
0.715	0.01386374089687789
0.72	0.013707159474361642
0.725	0.013547411120934305
0.73	0.01338450021691864
0.735	0.013218431106534955
0.74	0.013049208098442925
0.745	0.012876835466271658
0.75	0.012701317449138296
0.755	0.012522658252155596
0.76	0.012340862046928682
0.765	0.012155932972041312
0.77	0.011967875133531968
0.775	0.01177669260535998
0.78	0.011582389429862101
0.785	0.011384969618199544
0.79	0.011184437150796037
0.795	0.010980795977766883
0.8	0.01077405001933938
0.805	0.010564203166264849
0.81	0.0103512592802224
0.815	0.010135222194214765
0.82	0.009916095712956246
0.825	0.0096938836132532
0.83	0.009468589644377027
0.835	0.009240217528429951
0.84	0.00900877096070388
0.845	0.008774253610032274
0.85	0.008536669119135426
0.855	0.008296021104959217
0.86	0.00805231315900747
0.865	0.007805548847668182
0.87	0.007555731712533616
0.875	0.0073028652707145736
0.88	0.007046953015148863
0.885	0.006787998414904174
0.89	0.006526004915475403
0.895	0.0062609759390767315
0.9	0.005992914884928338
0.905	0.005721825129538116
0.91	0.005447710026978328
0.915	0.0051705729091574325
0.92	0.004890417086087088
0.925	0.004607245846144572
0.93	0.0043210624563306075
0.935	0.004031870162522739
0.94	0.00373967218972441
0.945	0.003444471742309717
0.95	0.003146272004264105
0.955	0.002845076139420919
0.96	0.0025408872916939922
0.965	0.0022337085853064366
0.97	0.0019235431250155112
0.975	0.001610393996333838
0.98	0.0012942642657469943
0.985	0.0009751569809275093
0.99	0.0006530751709453881
0.995	0.00032802184647523133
1.0	0.0
